Cal Temp (C)	Cal Pressure (mmHg)	Cal Date	Filename
 22.8506670514139 	 741.717492100257 	 08/26/16 	 PorterTest_StraightInlet-1-Infusion-160826.csv 
			 NA 
			 PorterTest_StraightInlet-1-Infusion-160826.csv 
"BIOSF"	"MFCFlow1"	"Error"
59.5352	60.002708	NA	NA	NA	128
59.542167	60.000938	NA	NA	NA	129
59.5514	60.001979	NA	NA	NA	130
59.556967	59.996042	NA	NA	NA	131
59.563	60.003333	NA	NA	NA	132
59.5848	60.001875	NA	NA	NA	133
59.575533	60.000312	NA	NA	NA	134
59.578867	59.995833	NA	NA	NA	135
59.5886	60.001562	NA	NA	NA	136
59.600667	60.001042	NA	NA	NA	137
59.589933	60.001146	NA	NA	NA	138
59.5956	59.999167	NA	NA	NA	139
59.592933	60.000208	NA	NA	NA	140
59.605667	60.002708	NA	NA	NA	141
59.596	60.002708	NA	NA	NA	142
160.34	160.000521	NA	NA	NA	144
160.153167	159.997917	NA	NA	NA	145
160.074	160.000313	NA	NA	NA	146
160.015	160.000104	NA	NA	NA	147
159.965833	160.000833	NA	NA	NA	148
159.96	159.999583	NA	NA	NA	149
159.890182	159.998646	NA	NA	NA	150
159.857	160.000833	NA	NA	NA	151
159.806	159.998437	NA	NA	NA	152
159.79	159.998333	NA	NA	NA	153
159.743333	159.999687	NA	NA	NA	154
159.732667	159.999792	NA	NA	NA	155
159.722	160.000313	NA	NA	NA	156
159.704333	159.999583	NA	NA	NA	157
159.694667	160.000208	NA	NA	NA	158
159.69	159.997917	NA	NA	NA	159
159.694909	160.000104	NA	NA	NA	160
159.6625	159.999271	NA	NA	NA	161
159.61	160.000729	NA	NA	NA	162
79.174467	80.000521	NA	NA	NA	164
79.51825	79.999479	NA	NA	NA	165
79.55915	79.998021	NA	NA	NA	166
79.582983	80	NA	NA	NA	167
79.5791	80.001771	NA	NA	NA	168
79.605317	79.999479	NA	NA	NA	169
79.586167	79.99875	NA	NA	NA	170
79.5999	80.000625	NA	NA	NA	171
79.617083	80.003333	NA	NA	NA	172
79.622	79.996771	NA	NA	NA	173
79.615117	79.997292	NA	NA	NA	174
79.634	80.003958	NA	NA	NA	175
79.65975	80.001875	NA	NA	NA	176
79.647867	79.992812	NA	NA	NA	177
79.65025	80.001875	NA	NA	NA	178
79.661617	80.004792	NA	NA	NA	179
79.655383	79.997292	NA	NA	NA	180
79.65075	79.996042	NA	NA	NA	181
79.6586	80.005	NA	NA	NA	182
139.828	139.998646	NA	NA	NA	185
139.793833	139.998333	NA	NA	NA	186
139.760833	139.999271	NA	NA	NA	187
139.7235	140.000208	NA	NA	NA	188
139.704833	140.000833	NA	NA	NA	189
139.704667	140.013542	NA	NA	NA	190
139.6605	139.993958	NA	NA	NA	191
139.604167	139.996875	NA	NA	NA	192
139.606167	139.998854	NA	NA	NA	193
139.6035	139.998646	NA	NA	NA	194
139.594167	139.999375	NA	NA	NA	195
139.582667	139.999375	NA	NA	NA	196
139.63	139.998646	NA	NA	NA	197
139.595667	140.005417	NA	NA	NA	198
139.5635	140.005625	NA	NA	NA	199
139.487333	139.995937	NA	NA	NA	200
139.474667	139.997083	NA	NA	NA	201
139.511667	139.998542	NA	NA	NA	202
99.481	100.002813	NA	NA	NA	204
99.581	99.999063	NA	NA	NA	205
99.5636	99.994062	NA	NA	NA	206
99.6134	99.997187	NA	NA	NA	207
99.6332	100.008229	NA	NA	NA	208
99.6428	99.99625	NA	NA	NA	209
99.6365	99.995417	NA	NA	NA	210
99.64205	99.999583	NA	NA	NA	211
99.6785	100.010417	NA	NA	NA	212
99.6692	99.995	NA	NA	NA	213
99.6557	99.996771	NA	NA	NA	214
99.662333	100.003021	NA	NA	NA	215
99.6727	100.005833	NA	NA	NA	216
99.6484	99.994375	NA	NA	NA	217
99.661167	99.995625	NA	NA	NA	218
99.6866	100.003854	NA	NA	NA	219
99.688	100.005	NA	NA	NA	220
119.813	120.001042	NA	NA	NA	224
119.693333	119.995729	NA	NA	NA	225
119.699	120.000208	NA	NA	NA	226
119.655333	120.000313	NA	NA	NA	227
119.672333	120.009375	NA	NA	NA	228
119.668	119.998229	NA	NA	NA	229
119.623333	119.9975	NA	NA	NA	230
119.636	119.998333	NA	NA	NA	231
119.618	120.001354	NA	NA	NA	232
119.685333	120.008229	NA	NA	NA	233
119.619667	119.9925	NA	NA	NA	234
119.61	119.996667	NA	NA	NA	235
119.61	119.997187	NA	NA	NA	236
119.61	120.01125	NA	NA	NA	237
119.628667	120.002083	NA	NA	NA	238
119.585	119.992812	NA	NA	NA	239
119.58	119.996771	NA	NA	NA	240
119.58	119.998854	NA	NA	NA	241
119.62	120.011563	NA	NA	NA	242
29.586667	30.000312	NA	NA	NA	245
29.61995	30.000833	NA	NA	NA	246
29.618833	29.998646	NA	NA	NA	247
29.614967	29.999271	NA	NA	NA	248
29.6151	29.997812	NA	NA	NA	249
29.61525	29.998646	NA	NA	NA	250
29.618533	30.001354	NA	NA	NA	251
29.61575	30	NA	NA	NA	252
29.605683	30.000625	NA	NA	NA	253
29.605283	29.999792	NA	NA	NA	254
29.607	30.000104	NA	NA	NA	255
29.610217	29.997917	NA	NA	NA	256
29.6099	30.000312	NA	NA	NA	257
29.60545	30.000104	NA	NA	NA	258
29.607883	30.000729	NA	NA	NA	259
29.606333	30.000417	NA	NA	NA	260
29.59925	30.000521	NA	NA	NA	261
29.603983	29.996146	NA	NA	NA	262
29.603	30.004271	NA	NA	NA	263
29.604967	30.001354	NA	NA	NA	264
29.60595	30	NA	NA	NA	265
29.610583	29.999583	NA	NA	NA	266
29.604817	30.000104	NA	NA	NA	267
29.6074	29.996042	NA	NA	NA	268
29.609633	29.999583	NA	NA	NA	269
29.608433	30.001458	NA	NA	NA	270
29.617	29.998854	NA	NA	NA	271
29.605667	30	NA	NA	NA	272
190.64	189.999167	NA	NA	NA	275
190.501167	190.000833	NA	NA	NA	276
190.422167	190.000625	NA	NA	NA	277
190.322	190.002708	NA	NA	NA	278
190.193667	189.998646	NA	NA	NA	279
190.081667	190.000625	NA	NA	NA	280
190.0015	189.999479	NA	NA	NA	281
189.933833	189.999479	NA	NA	NA	282
189.846833	190.00125	NA	NA	NA	283
189.7765	189.998229	NA	NA	NA	284
189.71	189.998542	NA	NA	NA	285
189.617	190.000313	NA	NA	NA	286
189.5835	189.999271	NA	NA	NA	287
48.9501	50.000208	NA	NA	NA	289
49.458317	50	NA	NA	NA	290
49.48395	50.000625	NA	NA	NA	291
49.496167	49.998438	NA	NA	NA	292
49.505583	50.001354	NA	NA	NA	293
49.51235	50.000417	NA	NA	NA	294
49.5191	50.001771	NA	NA	NA	295
49.525	50.000417	NA	NA	NA	296
49.529917	49.992187	NA	NA	NA	297
